	text	labels	title
156	A ta dziewczyna-świadek...	1	Bad Boys
157	"Bo inaczej,
to jaki miałoby to sens?
Przez pewien czas zdawało mi się,
że zaznałem właśnie takiej miłości.
K A S Y N O
Zanim zacząłem pracę w kasynie,
i dałem się wysadzić w powietrze...
Ja, Ace Rothstein, byłem asem w zakładach.
Mogę wam to szczerze powiedzieć."	0	Casino
158	"Byłem tak dobry, że moje zakłady
rujnowały bukmacherów w całym kraju.
Serio. Byłem tak dobry,
że dane mi było mieć raj na Ziemi.
Powierzono mi jedno z największych kasyn
w Las Vegas - Tangiers.
Tylko dzięki facetom,
którzy mogli zdobyć dla mnie takie pieniądze...
...prawie 63 miliony dolarów."	0	Casino
159	"Nie znam wszystkich szczegółów.
Właściwie nikt nie znał szczegółów,
ale układ wyglądał na idealny.
Ja, Nicky Santoro byłem jego najlepszym kumplem
i pilnowałem mu tyłka...
...a Ginger, kobieta, którą kochał,
stała u jego boku.
Ale w końcu,
wszystko to spierdoliliśmy."	0	Casino
160	"A mogło być tak słodko.
Okazało się, że był to ostatni raz
kiedy takim chłopcom z ulicy jak my...
...powierzono coś tak kurewsko cennego.
W tamtym czasie, Vegas było miejscem
gdzie miliony frajerów...
...przepuszczało masę szmalu..."	0	Casino
161	"...zostawiając tam
z miliard dolarów rocznie.
Ale w nocy nie było widać pustyni,
otaczającej Las Vegas.
A właśnie na tej pustyni rozwiązywano
wiele lokalnych problemów.
Pustynia jest pełna dziur...
...i wiele ""problemów""
zakopano w tych dziurach."	0	Casino
162	"Trzeba to tylko zrobić
we właściwy sposób.
To znaczy,
że musisz wcześniej wykopać dół...
...zanim przyjedziesz
z pakunkiem w bagażniku.
Inaczej, czeka cię pół godziny
albo nawet 45 minut kopania.
I kto wie, kogo licho
może w tym czasie przygnać."	0	Casino
163	"I będziesz musiał wykopać
więcej dołów.
Spędzisz wtedy całą pieprzoną noc
na pustyni ryjąc w ziemi.
10 LAT WCZEŚNIEJ.
Kto by odmówił?
Gdzie indziej byłem tylko
szulerem, hazardzistą..."	0	Casino
164	"...solą w oku gliniarzy,
którzy łazili za mną dzień i noc.
Ale tutaj, jestem Panem Rothstein.
Działam nie tylko legalnie,
ale prowadzę kasyno.
Lubię sprzedawać ludziom
marzenia za pieniądze.
Zatrudniłem starego kumpla
Billy Sherberta..."	0	Casino
165	"...jako kierownika
i zabrałem się do roboty.
A to jest Ronnie.
Zajmuje się salą karcianą.
Ludzi takich jak ja,
Las Vegas oczyszczało z grzechu.
Było moralną myjnią.
Tym, czym Lourdes jest
dla garbatych i kalek."	0	Casino
166	"Działaliśmy legalnie...
...i zarabialiśmy szmal,
całymi tonami.
Bo po co innego pchać się tutaj,
w sam środek pustyni?
Tylko dla forsy.
Oto produkt końcowy świecących neonów,
wyjazdów służbowych..."	0	Casino
167	"...szampana, darmowych pokoi...
...dziwek i wypitych drinków.
Wszystko było tak zaaranżowane
aby wasz szmal trafił tutaj.
Tak wygląda prawda o Las Vegas.
Tylko my wygrywamy."	0	Casino
168	"Grający nie mają żadnych szans.
Ich forsa spływa ze stołów...
...do naszych kasetek poprzez kasę...
...do najważniejszego miejsca
w kasynie.
Do miejsca gdzie sumuje się wpływy..."	0	Casino
169	"...do najświętszego miejsca z najświętszych.
Do liczarni.
To miejsce jest tylko dla wybranych.
Nawet ja nie miałem tam wstępu.
Moje zadanie polegało
na napędzaniu tam gotówki.
Było tam tak kurewsko dużo szmalu..."	0	Casino
170	"...że z paczek banknotów studolarowych
można by wybudować dom.
A najlepsze było to,
że zarząd nie miał pojęcia...
- ...że są robieni w chuja.
- Pięć tysięcy.
Myśleli, że wszystko idzie jak trzeba.
Mieli rację?  Niestety nie."	0	Casino
171	"Sprawdzam 5000.
Faceci w liczarni...
...byli nasłani przez mafię
by orżnąć kasyno.
Nie doliczali wszystkiego,
gubili kwity...
...a nawet kradli gotówkę
wprost z kasetek."	0	Casino
172	"Zadaniem tego faceta...
...stojącego przed szafką
z dwoma milionami dolarów...
...było wynoszenie szmalu
i orżnięcie wszystkich...
...łącznie z urzędem podatkowym.
W liczarni nikt niczego
i nikogo nie widzi."	0	Casino
173	"Każdy patrzy w inną stronę.
Spójrzcie na tych facetów.
Wyglądają na zajętych, nie?
Liczą pieniądze.
Po co im przeszkadzać?
Mogliby popełnić błąd
i zapomnieć, że mają kraść.
A ten gościu wchodzi i wychodzi."	0	Casino
174	"Mija specjalnie opłaconego strażnika...
...którego zadaniem jest
pilnowanie drzwi.
Czysta rutyna,
interes jak zwykle.
Wchodzi, wychodzi,
dzień dobry, do widzenia.
To wszystko co musi zrobić."	0	Casino
175	"I tak, kolejny gruby chuj
wychodzi z kasyna z walizką pieniędzy.
Walizka jechała w konkretne miejsce.
Do Kansas City,
najbliższego miejsca od Vegas...
...gdzie bossowie z Midwest
mogli czuć się bezpiecznie...
...że nikt ich nie zaaresztuje."	0	Casino
176	"Bossowie nie żądali niczego więcej
oprócz tej walizki.
Ale żądali jej co miesiąc.
Ten stary pieprzony Mormon...
...przylatywał z walizką raz w miesiącu,
spokojna robota.
- Coś smakowicie pachnie.
- Tak, robią coś do jedzenia."	0	Casino
177	"Bossowie zjeżdżali z różnych miejsc:
Detroit, Cleveland, Milwaukee...
...z całego środkowego zachodu.
Spotykali się na zapleczu
sklepu spożywczego w Kansas City.
Nikt o tym nie wiedział."	0	Casino
178	"Matka jednego z nich
zajmowała się gotowaniem.
- Widziałeś kiedyś tego faceta, Jerry Steriano?
- Jerry Steriano?
Być może ci faceci na takich nie wyglądali,
ale wierzcie mi...
...to oni potajemnie rządzili Las Vegas.
Mamo, chyba będzie dobre."	0	Casino
179	"Ponieważ kontrolowali Związki Zawodowe...
...miejsce, do którego musiałeś się udać...
...jeśli chciałeś pożyczyć pieniądze
na zakup kasyna.
Nikt nie dostał pożyczki,
dopóki faceci w tym pokoju...
...nie upewnili się, że będą dostawać
swoje małe walizeczki."	0	Casino
180	"Tacy, jak ten ramol z Detroit.
Albo tacy, jak Remo Gaggi,
Boss Bossów.
Ile tego jest?
Z pewnością najważniejsza postać
w tym pokoju.
Prawie 10kg.
Około $700 000."	0	Casino
181	"Wiem, że to trochę wcześnie,
jak na Las Vegas...
...ale chciałem powitać
przedstawicieli branży.
W oczach świata...
...Andy Stone, szef Funduszu Emerytalnego
Związku Przewoźników...
...był uczciwym facetem."	0	Casino
182	"Wpływowy człowiek.
Grywał nawet w golfa z prezydentem.
W imieniu Funduszu, z przyjemnością...
Ale był także posłuszny.
Więc kiedy kazano mu
dać pożyczkę Philipowi Greenowi..."	0	Casino
183	"...czek na $62,700,000
na nowe Tangiers.
...wykonał polecenie.
Green był idealnym figurantem.
Nie mogło być inaczej.
Nie chciał zbyt wiele wiedzieć...
...szczególnie, że to mafia
kazała Związkowi pożyczyć mu szmal."	0	Casino
184	"Wolał wierzyć, że Związek dał mu
cały ten pieprzony szmal, bo był sprytny.
Wiem jak wielką
mamy w mieście konkurencję.
Skąd wytrzasnęli Greena?
Chuj ich wie?
Wiemy, że robił przekręty
na nieruchomościach w Arizonie..."	0	Casino
185	"...i że ledwo starczyło mu
pieniędzy na benzynę...
...aby pojechać
po swój pieprzony czek.
Oczywiście, rozkazy wydawał Andy Stone,
człowiek nasłany przez bossów...
...a nie prezes jebanego zarządu
Philip Green.
Tak, rozumiem.
Rozumiem."	0	Casino
186	"Teraz, brakowało im tylko kogoś zaufanego
do prowadzenia kasyna.
A któż byłby lepszy niż Ace?
Był już w Vegas od kilku lat...
...i miał całe to pieprzone miejsce
w małym palcu.
Ale to cały Ace, zamiast się cieszyć
z okazji prowadzenia kasyna...
...miał skrupuły."	0	Casino
187	"Nie wiem czy mógłbym to robić.
Komisja Gier nigdy nie da mi licencji.
Mam na swoim koncie ze dwa tuziny spraw
o przekręty w zakładach i grach hazardowych.
Nie musisz mieć licencji
aby pracować w kasynie.
Wystarczy, że będziesz się o nią ubiegać."	0	Casino
188	"Prawo stanowe mówi,
że możesz pracować w kasynie...
...podczas rozpatrywania wniosku.
Co trwa około 10 lat.
A co jeśli w końcu się dowiedzą?
A czemu mieli by chcieć się dowiedzieć?"	0	Casino
189	"Zarabiają na nas 100 milionów dolarów.
Po co nas odcinać?
Zresztą, nie dowiedzą się, jak będziesz tylko zmieniał
nazwę swojego stanowiska.
Na przykład, z Kierownika Kasyna
na Szefa Zaopatrzenia.
Przy każdej zmianie
podanie wraca na dno szuflady.
Znam ludzi,
co pracują tak od 30 lat bez licencji."	0	Casino
190	"To trudna decyzja, Andy.
Jeślibym się zgodził,
musiałbym mieć wolną rękę.
Załatwione.
Mówię poważnie,
żadnego wtrącania się.
Nikt nie będzie ci się wtrącał
w prowadzenie kasyna."	0	Casino
191	"Gwarantuje to.
I tak namówili Ace'a.
Zależało im na nim, bo wiedzieli,
że hazard jest dla niego sensem życia.
Wymyślili mu także
fajną nazwę stanowiska...
""Dyrektor Do Spraw Kontaktów
Z Klientami""."	0	Casino
192	"Ale to on kierował kasynem.
Pierwszy raz obstawił, gdy miał 15 lat
i od tego czasu zawsze wygrywał.
Ale nie grał tak jak ja czy ty, dla zabawy.
On traktował to gówno poważnie.
Gdzie do diabła cię uczyli?
Obstawiał delikatnie
jak pieprzony chirurg."	0	Casino
193	"Układaj żetony porządnie.
Właśnie tak.
Wiedział o wszystkim.
Znał wszystkie wewnętrzne układy...
...i na to stawiał swoją forsę."	0	Casino
194	"Nawet dawno temu, kiedy...
KILKA LAT WCZESNIEJ.
...zaczynaliśmy ze sobą trzymać...
...wiedział, czy skrzydłowy
bierze prochy...
20 na Columbia.
...czy jego dziewczyna 'poszła w tango'."	0	Casino
195	"Obliczał jak wiatr wpłynie
na celność bramek.
Wiedział nawet jak odbija się piłka...
...od różnych gatunków drewna
na różnych halach do koszykówki.
Pracował nad tym gównem
dzień i noc.
Nie było rzeczy, której by nie wiedział
o rozgrywanym meczu."	0	Casino
196	"- Ace obstawił 6 w dół.
- Obstaw mi tak samo.
Sezon po sezonie,
tylko on gwarantował wygraną.
Ale traktował to wszystko
tak poważnie...
...że wątpię, aby to go bawiło.
Ale taki właśnie był."	0	Casino
197	"W tamtych czasach,
szefom koło chuja latało...
...czy go to bawi czy nie.
Traktowali go jak 'kasę sklepową'.
Naciskasz guzik, otwiera się szuflada
i bierzesz forsę.
Zwłaszcza Remo."	0	Casino
198	"Ten pieprzony degenerat
zawsze przegrywał.
Cazzo!
Kurwa, wszystko zgarniasz.
Chyba, że Ace za niego obstawił.
Dosyć!"	0	Casino
199	"Ace robił im więcej pieniędzy
w czasie weekendu...
...niż ja ze wszystkich swoich
miesięcznych skoków.
Wszystko, co usłyszał na ulicy
przekazywał Remo.
Kupione walki,
konie na dopingu...
...przekupieni sędziowie..."	0	Casino
200	"Mówił temu kutasowi wszystko.
I prawdę powiedziawszy,
wcale mu się nie dziwię.
Zadowolenie Remo...
...było najlepszą na świecie
polisą ubezpieczeniową.
Sukinsyn!"	0	Casino
201	"Jak odgadłeś, do diabła,
że Oklahoma wygra z Michigan?
Nikomu się to przedtem nie udało.
Skąd do diabła wiedziałeś?
Dlatego tak dużo płacili.
Widzisz?
Znowu nic mi nie powie.
Ace, jak obstawiamy za tydzień?"	0	Casino
202	"Jeszcze za wcześnie.
Będę wiedział w czwartek.
Może być?
- OK. wpadniesz do mnie?
- Wpadnę.
- O 7:00?
- O 7:00.
Dobra robota, chłopcze.
Tak trzymaj, Ace."	0	Casino
203	"Hej, Nicky, chodź tu.
Już idę.
Nicky, widzisz tego faceta?
Miej na niego oko.
Zarabia dla nas kupę szmalu.
I tak ma zostać.
Więc opiekuj się nim."	0	Casino
204	"Tylko nie tak jak twoi pojebani kumple.
Oni nie używają mózgu.
- Dobra?
- W porządku.
Tak. A to dla mnie?
I teraz, oprócz innych rzeczy...
...miałem pilnować tyłka
tego Złotego Żyda."	0	Casino
205	"Chase, daj kilka lufek dla pań.
Tak, byliśmy dobraną parą.
Ja robiłem zakłady,
a Nicky pilnował wpłat.
Szefowie nas kochali.
I czemu nie?
Dzięki nam robili szmal."	0	Casino
206	"Jak Nicky zbierał wpłaty co tydzień?
Nie pytajcie.
Gdzie jest kurwa kasa?
Nie widzę.
- Cześć, Melissa, Heidi.
- Cześć, Sam.
Co to za facet?
Nie pierdol mi tu.
To było '9'."	0	Casino
207	"Nie. Było '8'.
Ace, powiedz mu jak obstawialiśmy.
- 8.
- Widzisz?.
- Mówiłem ci, że '8'.
- Więc skąd się wzięło '9'?
Bo kutas jesteś."	0	Casino
208	"Przepraszam.
- Co?
- Czy to twoje pióro?
Tak, moje, a co?
Jest ładne.
Nie wiedziałem czyje.
Nie chciałbym, żeby zginęło."	0	Casino
209	"Dobra, dzięki.
Weź sobie to jebane pióro...
...i wsadź go sobie w dupę,
pieprzony kutasie.
- Cóż, ja tylko chciałem...
- Pieprzony dupek.
Joe, uważaj.
Co to było?
Słyszałeś małą dziewczynkę, Frankie?"	0	Casino
210	"Słyszysz małą dziewczynkę, Ace?
Czy ten mały chuj jest dziewczynką?
Co się stało
z tym pieprzonym twardzielem...
...który powiedział, że mój kumpel
ma se coś wsadzić w jebaną dupę?
Nicky, uspokój się.
Nicky.
Kiedy ja się zastanawiałem,
dlaczego facet powiedział to co powiedział..."	0	Casino
211	"Nicky po prostu mu przyłożył.
Nicky atakował każdego.
Nieważne jak wielki mógł być facet.
Jeśli pokonałeś go na pięści,
wracał z pałką.
Jeśli pokonałeś go na noże,
wyciągał spluwę.
A jeśli pokonałeś go na spluwy,
to lepiej go zabij..."	0	Casino
212	"...ponieważ nie da ci spokoju
i będzie ciągle wracał dopóki jeden z was nie zginie.
Ja, Nicky, ochraniałem Ace'a...
...a on zbijał fortunę dla bossów.
Dzięki temu trafił do Las Vegas.
Był maszynką do robienia pieniędzy."	0	Casino
213	"Żyłą złota dla tych gości.
Wkrótce po tym jak przejął kasyno,
podwoił pierdolone dochody.
Dzięki niemu
forsa lała się strumieniami.
A szefowie byli wniebowzięci.
Mam 700 dolarów"	0	Casino
214	"Nie martw się mną
I tak wiesz, że przegram
Wszyscy wiedzą, że przegram
Kierując kasynem,
musiałem tolerować paru chujków...
...którzy mieli plecy w lokalnej elicie."	0	Casino
215	"Gdyby nie my,
nadal przerzucaliby gnój w oborze.
Hej, musisz dbać o czystość.
Jeśli trzeba, użyj płynu, OK?
To się już nie powtórzy, Sam.
Panie Rothstein."	0	Casino
216	"To się już nie powtórzy,
panie Rothstein.
Kolejny głupi chuj
z wielkimi plecami? Czy jak?
- Potrzebujesz go.
- Nie mogę go wywalić?
Może się przydać.
To kuzyn Komisarza Hrabstwa.
Nie zatrudniłbym tego przybłędy
nawet na sprzątacza."	0	Casino
217	"Ale nie miałem wyjścia,
musiałem o takich dbać.
Te ćwole rządziły stanem.
To oni ustalali prawo,
mieli w kieszeni sędziów.
- Cześć, Ace. Potrzebuję pokój.
- Miło cię widzieć.
Miałem tu tuziny polityków i stanowych oficjeli.
Przewijali się przez cały tydzień."	0	Casino
218	"- Zaopiekuj się Senatorem, daj mu czego zapragnie.
- Oczywiście.
Niech się cieszy na nasz koszt.
Apartament prezydencki.
Dla takich polityków jak nasz Senator tutaj,
wszystko było na koszt firmy.
Ci faceci wygrali los na loterii
jak zostali wybrani na swoje stanowiska."	0	Casino
219	"Dlaczego więc z tego nie skorzystać.
Jednak politycy mało nas kosztowali.
Ale takie grube ryby jak ten...
...którzy stawiali po $30 000
w baccaracie...
...takich to dopiero trzeba było pilnować."	0	Casino
220	"Grał szybko i ostro, miał za co...
...i mógł nas puścić z torbami.
Rok temu, rozbił bank
w kilku kasynach na Kajmanach.
Na dole wygrywa 2 miliony...
...a na górze dostaje darmowe
mydło, szampon i ręczniki."	0	Casino
221	"Kolejny kutas milioner.
Amator darmowych pokoi...
...darmowych odrzutowców
i naszego szmalu.
Ale odzyskaliśmy swoje.
Kazałem naszemu pilotowi
upozorować awarię samolotu.
Nie mam pojęcia jak to do cholery możliwe.
Tak mi przykro."	0	Casino
222	"Ale to się zdarza, maszyny są zawodne.
Dobrze, że tutaj a nie w powietrzu.
Potem spóźnił się
na ostatni lot do Japonii.
Nie do wiary, nie ma pokoi.
No i wrócił do nas.
Dostał do dyspozycji całe piętro."	0	Casino
223	"- Przykro mi z powodu samolotu.
- Może odzyskacie swoje pieniądze.
Nie, nie. Żadnych zakładów.
Kiedy wrócił, grał ostrożnie.
Stawiał po $1000,
a nie jak zwykle po $30 000.
Ale ja znałem takich jak Ichikawa."	0	Casino
224	"Wiedziałem, że nie będzie stawiał małych sum
przez zbyt długi okres czasu.
Dla niego wygrana $10 000...
...była równoważna stracie $90 000.
Więc podwyższył stawkę.
W końcu stracił wszystko co wygrał
i dorzucił jeszcze swój milion."	0	Casino
225	"W kasynie obowiązywała zasada,
""mają ciągle grać i ciągle do nas wracać"".
Im dłużej grają tym więcej tracą.
A na końcu, szmal zostaje u nas.
A niech to, chciałem wygrać
A teraz wyglądam
Jak pusta skarpeta"	0	Casino
226	"W Vegas, wszyscy pilnują wszystkich.
Szóstka.
Kto rzuci sześć?
Ponieważ gracze chcą orżnąć kasyno...
...więc pilnują ich krupierzy.
Sześć."	0	Casino
227	"Krupierów pilnują żetoniarze.
Żetoniarzy pilnują kierownicy rewirów.
Ich pilnują szefowie sali.
Szefów sali, kierownik zmiany.
Kierownika zmiany
pilnuje kierownik kasyna..."	0	Casino
228	"...którego pilnuję ja.
Z kolei nas wszystkich
obserwuje oko na suficie.
Mamy na dodatek z tuzin facetów,
którzy byli kiedyś kanciarzami...
...i znają każdą możliwą sztuczkę.
- Tak!
- Dziękuję. Bardzo ładnie."	0	Casino
229	"Mówiłam, że mam dziś farta.
Wygląda nieźle.
Dalej.
To dla Ginger.
Daj mi sto z tych dziesięciu.
Dziękuję.
Sto z dziesięciu."	0	Casino
230	"Mamy.
- Och, przykro mi.
- To wina kości.
Dziękuję bardzo.
Dziękuję wam.
Byliście wspaniali.
Dzięki. Masz, Steve.
Tak trzymać, ostra jazda."	0	Casino
231	"Dziękuję bardzo.
Ginger, to dla ciebie, kochanie.
Dzięki za grę.
- Daj spokój.
- O co ci chodzi?
Jak to o co? Dzięki mnie
sporo wygrałeś, odpal mi coś.
Odpalić ci?
Już dość mi ukradłaś."	0	Casino
232	"Odpal mi z tej sterty żetonów.
- Chcę połowę.
- Obserwowałem cię cały czas.
- Chcę moje żetony.
- Twoja torebka jest pełna jebanych żetonów.
- Nic ci nie ukradłam.
- Spadaj, Ginger!
- Spadaj?
- Tak!"	0	Casino
233	"A co powiesz na to!
Ale numer, jak w filmie.
Zakochałem się.
Ale w Vegas, z taką laską jak Ginger,
miłość sporo kosztuje.
Muszę iść przypudrować nosek.
Misją życiową Ginger były pieniądze."	0	Casino
234	"Zaraz wracam.
- Jak się masz Ginger?
- Dzięki, dobrze.
Była królową kasyna.
Ściągała ryzykantów
i pomagała im wydawać mnóstwo szmalu.
- Cześć.
- Cześć, Ginger. Jak leci?"	0	Casino
235	"Wspaniale.
Mam coś dla ciebie.
Super.
Dziękuję bardzo.
Dbaj o siebie.
- Mam dla ciebie pigułki szczęścia, Andy.
- O tak.
Któż by nie pragnął Ginger?
Była najbardziej znaną..."	0	Casino
236	"...lubianą i poważaną
z tutejszych naciągaczy.
Przy niej faceci grali
przez dwa lub trzy dni...
...zanim wrócili spłukani do domu...
...do swoich żon
i pustych kont bankowych.
Zostało ci coś?"	0	Casino
237	"Nie, po drodze parę razy zagrałam.
Wciskała mi gówno.
Schowała forsę do kieszeni.
- Jak się miewasz?
- Dobrze.
- A ty?
- Mam dość.
Ginger miała swój kanciarski kodeks."	0	Casino
238	"Jeden dla ciebie.
Dzięki.
Wiedziała jak zadbać o ludzi.
A to cała tajemnica Las Vegas.
- 6800 $.
- Dzięki."	0	Casino
239	"Gdzie każdy dostawał swoją dolę.
- Dobranoc.
- Dziękuję.
Obdzielała krupierów,
szefów rewirów...
Hej, Mitch.
...szefów sali, a szczególnie..."	0	Casino
240	"...dbała o chłopców z parkingu.
Chłopców, którzy mogli załatwić wszystko
i zatroszczyć się o wszystko.
Ginger dbała o parkingowych...
...bo ci opłacali ochraniarzy...
...którzy dbali z kolei o lokalne gliny,
by ci dawali jej spokój."	0	Casino
241	"Potrzebuję to na dziś.
Nie ma sprawy.
Dla ciebie wszystko.
Robota na parkingu
była tak dochodowa...
...że musieli opłacić kierownika hotelu
aby w ogóle dostać tę posadę.
Ale jednej rzeczy
nigdy nie zrozumiałem."	0	Casino
242	"Potrafiła kontrolować
wszystko i wszystkich...
...z wyjątkiem swojego byłego alfonsa,
Lestera Diamonda.
Gin, zrozum, muszę jeszcze
opłacić wspólników.
Chcę żebyś zrozumiała,
że robię to dla ciebie. OK?
Wszystko ci oddam.
W pierwszej kolejności tobie. OK?"	0	Casino
243	"- W porządku.
- Gdzie jesteś?
Gdzie jesteś?
Znów odfrunęłaś?
- Jestem tu.
- Nie, nie jesteś.
Gdzie jesteś?
Dla ciebie zawsze tu jestem."	0	Casino
244	"- Jesteś moja.
- Wiem.
Ginger, którą znałem
nawet nie spojrzałaby na tego gnoja.
- Powodzenia.
- Dzięki.
To był szuler, kanciarz, złodziej...
...zwykły naciągacz i szumowina."	0	Casino
245	"Zabiłby za parę dolców.
Uważaj na siebie.
Zawsze był spłukany
i opowiadał bajki.
A ona zawsze mu pomagała.
Dla niej był on zwykłym pechowcem,
który potrzebował ciągłej opieki."	0	Casino
246	"Za to o Nicky'ego
nikt nie musiał się troszczyć.
Jak tu coś znajdziesz,
to się podzielimy.
On radził sobie aż za dobrze.
Dlatego zawsze miał gliniarzy na karku,
którzy chcieli go przyskrzynić.
Tak ślicznie to wszystko spakowałam.
Moglibyście okazać trochę szacunku."	0	Casino
247	"- Chryste.
- Nie patrz na mnie, koleś. Ja muszę z nią mieszkać.
Nieźle go przetrzepali na lotnisku...
...gdzie czekał na niego Frank Marino
ale gliniarze też.
Tym razem podejrzewali go
o kradzież diamentów w Antwerpii.
Byli gotowi obwiniać go o każdy skok."	0	Casino
248	"Proszę odłożyć swoje rzeczy.
I zwykle mieli rację.
Chwileczkę.
Nicky uwielbiał być gangsterem.
I nie krył się z tym."	0	Casino
249	"- Dawaj to tutaj.
- No już, dawaj to tu.
Zobacz! Piękne!
I to mnie właśnie martwiło,
bo okazało się, że chcą go wysłać do Vegas.
- To już wszystkie.
- Było więcej.
- Myślę, że to już wszystkie.
- Jest więcej."	0	Casino
250	"Musi być jeszcze kilka sztuk.
- Mówię ci, wyleciały już wszystkie!
- Przestań.
- Mogły się gdzieś zaplątać we włosach.
- Nie!
Nie?
A to co?
Teraz już wszystkie.
Dzięki, kochanie."	0	Casino
251	"Nie mogłem się doczekać
wyjazdu do Vegas.
Ale szefowie nie wysłali mnie tam
dla rozrywki.
Miałem pilnować,
żeby nikt nie wkurwiał Ace'a.
I  nikt nie wpieprzał się w proceder
ściągania przez nich szmalu.
- Hej.
- Hej, co u ciebie?"	0	Casino
